,id,replyCount,likeCount,publishedAt,authorName,text,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName,text_emotion
535,UggI298QUG1U_HgCoAEC,2.0,6,2016-12-04 17:11:43,Fizzy's Note [Dika],I don&#39;t know why but Eddie Redmayne looks <i>Doctor Who-ish</i> in that costume. xD<br />Great movie tho.,UCy78xxAWZYLqnhZlVPtMc-A,http://www.youtube.com/channel/UCy78xxAWZYLqnhZlVPtMc-A,0,,,0.0
536,UggI298QUG1U_HgCoAEC.8M46LPf7M2T8MQIjq9neSo,,0,2016-12-13 08:03:20,Eliza Toh,i mean the suitcase was kinda inspired by the tardis...,UCIxp4dsRp4eDskycnj74qGw,http://www.youtube.com/channel/UCIxp4dsRp4eDskycnj74qGw,1,UggI298QUG1U_HgCoAEC,Fizzy's Note [Dika],0.4417
537,UggI298QUG1U_HgCoAEC.8M46LPf7M2T8M50EnYeq9B,,0,2016-12-05 01:37:37,George Thomas,"He's wearing, an albeit exaggerated version, of period clothing. So it fits. But I always hoped Eddie Redmayne would be the Doctor - too big now.",UCTg4Nwq1coj5_rL26JHJ7Nw,http://www.youtube.com/channel/UCTg4Nwq1coj5_rL26JHJ7Nw,1,UggI298QUG1U_HgCoAEC,Fizzy's Note [Dika],0.296
538,UghkTm_SktCm1HgCoAEC,3.0,0,2016-12-04 16:36:40,Larry2707,"what is he saying @ <a href=""http://www.youtube.com/watch?v=Vso5o11LuGU&amp;t=1m35s"">1:35</a> ??",UCMriVXPJtD_rr5XXEUafBTQ,http://www.youtube.com/channel/UCMriVXPJtD_rr5XXEUafBTQ,0,,,0.0
539,UghkTm_SktCm1HgCoAEC.8M42KhACMmf8M5dgku2OK6,,0,2016-12-05 07:31:06,SharloTTA SHOW,"Yes,but film is amazing",UCK31a7zvDTjTHQbh66RDnDA,http://www.youtube.com/channel/UCK31a7zvDTjTHQbh66RDnDA,1,UghkTm_SktCm1HgCoAEC,Larry2707,0.5859
540,UghkTm_SktCm1HgCoAEC.8M42KhACMmf8M4vcIEna6x,,0,2016-12-05 00:48:32,Larry2707,oh yeah! the way he says it is so muffled,UCMriVXPJtD_rr5XXEUafBTQ,http://www.youtube.com/channel/UCMriVXPJtD_rr5XXEUafBTQ,1,UghkTm_SktCm1HgCoAEC,Larry2707,0.3595
541,UghkTm_SktCm1HgCoAEC.8M42KhACMmf8M45-G8JngB,,0,2016-12-04 16:59:57,SharloTTA SHOW,Larry2707 Danger,UCK31a7zvDTjTHQbh66RDnDA,http://www.youtube.com/channel/UCK31a7zvDTjTHQbh66RDnDA,1,UghkTm_SktCm1HgCoAEC,Larry2707,-0.5267
542,UghcF7yESDuCNXgCoAEC,1.0,2,2016-12-04 16:28:59,Power of science,This movie is FANTASTIC!!!,UCUie6l96QvjXyKn4TVcSQVw,http://www.youtube.com/channel/UCUie6l96QvjXyKn4TVcSQVw,0,,,0.7359
543,UghcF7yESDuCNXgCoAEC.8M41SQMUReu8M4A_mUnkYX,,0,2016-12-04 17:48:46,DanZA 74,i see what you did there...,UCNdrfgSMtcOJ3EKiqZ8vUnA,http://www.youtube.com/channel/UCNdrfgSMtcOJ3EKiqZ8vUnA,1,UghcF7yESDuCNXgCoAEC,Power of science,0.0
544,Ugg1XZxihtXbFngCoAEC,0.0,0,2016-12-04 15:30:54,Glenn Bill,"Newt is cute but that&#39;s about it, The movie was awful and confusing as fuck!!",UC1a50h0EnQs-3AQk_6RfPIA,http://www.youtube.com/channel/UC1a50h0EnQs-3AQk_6RfPIA,0,,,-0.893
545,Uggf7fl9iwTpDngCoAEC,0.0,0,2016-12-04 15:28:40,Duresaa,Believe me I am the BIGGEST Harry Potter fan but I literally got no HP vibes from this movie. It was weird and kind of just had no plot like I dunno I didn&#39;t leave the theatre room buzzing or emotional or whatever. Just simply meh,UCa7qwfIXxGhMNyCc7yqVLxw,http://www.youtube.com/channel/UCa7qwfIXxGhMNyCc7yqVLxw,0,,,-0.3818
546,UggvsvOT6RdLNHgCoAEC,0.0,0,2016-12-04 15:10:03,Tino Välkki,"<a href=""http://tinovalkki.blogaaja.fi/fantastic-beasts-and-where-to-find-them-3d-2016/"">http://tinovalkki.blogaaja.fi/fantastic-beasts-and-where-to-find-them-3d-2016/</a>",UCIejhXyYAoyS_mLF5zFuM-Q,http://www.youtube.com/channel/UCIejhXyYAoyS_mLF5zFuM-Q,0,,,0.0
547,UggeJHlnlKqG6HgCoAEC,0.0,0,2016-12-04 11:16:00,Lauren Burnham,"Watched this yesterday, such a fantastic film. (Pun intended 😉)",UCFKr-lXnocI4vSBm_MCBrIw,http://www.youtube.com/channel/UCFKr-lXnocI4vSBm_MCBrIw,0,,,0.5574
548,Ugiv-F9onHHnU3gCoAEC,0.0,0,2016-12-04 10:57:23,Rafael Capricho,Just got home from watching this movie and I enjoyed every single second of it. Love it love it love it,UCeDNNscW2TzkgSfRPgQWyZg,http://www.youtube.com/channel/UCeDNNscW2TzkgSfRPgQWyZg,0,,,0.9509
549,UgiekweAeZhrK3gCoAEC,0.0,8,2016-12-04 10:14:18,Chloe Davis,"Just got back from watching it, one of the greatest films I&#39;ve ever seen! You have to watch it!",UCMap-683yJFWuV8WcgSfcPQ,http://www.youtube.com/channel/UCMap-683yJFWuV8WcgSfcPQ,0,,,0.6988
550,Ugibf978SaSOV3gCoAEC,3.0,6,2016-12-04 08:42:27,Nameera Anwar,Harry potter is better,UClGcPazsZKZ6fdjQboZBZUw,http://www.youtube.com/channel/UClGcPazsZKZ6fdjQboZBZUw,0,,,0.4404
551,Ugibf978SaSOV3gCoAEC.8M3C3SoCvYH8Mn928sEazk,,0,2016-12-22 14:20:22,Nameera Anwar,Water Spray you must be out of your mind,UClGcPazsZKZ6fdjQboZBZUw,http://www.youtube.com/channel/UClGcPazsZKZ6fdjQboZBZUw,1,Ugibf978SaSOV3gCoAEC,Nameera Anwar,0.0
552,Ugibf978SaSOV3gCoAEC.8M3C3SoCvYH8MKlqktuc2d,,0,2016-12-11 04:30:59,Water Spray,And the cursed child is the best of all.,UCPbNjJrSXwCq7duS6dmWzHw,http://www.youtube.com/channel/UCPbNjJrSXwCq7duS6dmWzHw,1,Ugibf978SaSOV3gCoAEC,Nameera Anwar,0.6369
553,Ugibf978SaSOV3gCoAEC.8M3C3SoCvYH8M4AeOj1mkc,,0,2016-12-04 17:49:23,DanZA 74,duh,UCNdrfgSMtcOJ3EKiqZ8vUnA,http://www.youtube.com/channel/UCNdrfgSMtcOJ3EKiqZ8vUnA,1,Ugibf978SaSOV3gCoAEC,Nameera Anwar,0.0
554,UghRJmqZGlsJGHgCoAEC,0.0,0,2016-12-04 08:23:31,Luka Hoyte,tell me there&#39;s a unicorn in this movie poster or else it&#39;s not worth it,UCX0m5Ly81NFILl_-DgOKDKA,http://www.youtube.com/channel/UCX0m5Ly81NFILl_-DgOKDKA,0,,,-0.1695
555,UgjJ9xLjF67mLHgCoAEC,0.0,0,2016-12-04 08:02:11,Amy Yang,"I watched it yesterday, at it was EPIC!!",UCEdN4mU-HBJAsgonaR7wFzw,http://www.youtube.com/channel/UCEdN4mU-HBJAsgonaR7wFzw,0,,,0.0
556,UghpyiOSKIHNHHgCoAEC,0.0,0,2016-12-04 03:07:51,Seno Charles Krueger / SilverRazor FX,"I watched this and this is one of the best movies I&#39;ve seen this year. I wouldn&#39;t expect Harry Potter or Voldemort or Dumbledore to be in this movie because this took place in New York. Not really expecting HP hype because this movie isn&#39;t about HP obviously, but i definitely got the magic hype. I don&#39;t mind the CGI at all. The story is well done and gave enough information IMO. I don&#39;t always wanted to see war between wizards because these HP universe needs a lot of explanation rather than battles. Grindelwald and Dumbledore will fight for sure maybe in the 5th movie of this installment. Great job WB, brings back my childhood!",UC1cVdkeAZmtM7eAaLRYmVVQ,http://www.youtube.com/channel/UC1cVdkeAZmtM7eAaLRYmVVQ,0,,,0.6749
557,UgjCfudJIhuQKXgCoAEC,0.0,0,2016-12-03 23:39:11,Angelina Brongiel,"Just saw this movie today with my brother and grandma! Love it so much, it&#39;s my new fave movie!❤️😍",UCKfjmmXKy1iN4IqDXXWs2ww,http://www.youtube.com/channel/UCKfjmmXKy1iN4IqDXXWs2ww,0,,,0.8264
558,UghJW5CAS2Lfr3gCoAEC,0.0,0,2016-12-03 20:35:54,Kartik Negi,they say the opposite n is back....hehe childhood,UCR4ATu3raKUJQdT5vEhcHNg,http://www.youtube.com/channel/UCR4ATu3raKUJQdT5vEhcHNg,0,,,0.0
559,Ugj8jCGzp9SX8XgCoAEC,0.0,1,2016-12-03 20:11:26,Lita Lolita,"<a href=""http://www.youtube.com/watch?v=Vso5o11LuGU&amp;t=1h52m46s"">1:52:46</a> Fantastic Beasts and Where to Find Them, dont miss it!!<br />WatchNow: <a href=""https://plus.google.com/+AudreyPortal/posts/h8vRcbmb2Fh"">https://plus.google.com/+AudreyPortal/posts/h8vRcbmb2Fh</a>",UCidysSpiL_JB7d2oCzS8DeQ,http://www.youtube.com/channel/UCidysSpiL_JB7d2oCzS8DeQ,0,,,0.6836
560,Ugiiu56DjzArJXgCoAEC,0.0,0,2016-12-03 18:51:55,Yarah Dessouse,when i saw the trailer i loved it but when i saw the movie honesly i hated it! i was very disappoineted sadely!,UCxTbE4chgCs0hvvbXFU6snw,http://www.youtube.com/channel/UCxTbE4chgCs0hvvbXFU6snw,0,,,-0.7126
561,Ugj-_B2Jo129WHgCoAEC,0.0,1,2016-12-03 17:29:12,Karate Zingo,Omg love this movie!!!!!!!!!!!!!!!!!!!!!!!!!!!!,UCtssMgNO7UpC8119EiwkWfg,http://www.youtube.com/channel/UCtssMgNO7UpC8119EiwkWfg,0,,,0.7482
562,UghThjdf6z9PJngCoAEC,0.0,0,2016-12-03 17:03:44,That guy you thought you knew once,"Wait, so no one knew haircut was the obscures?",UCZdAInQEp1tCYxQnGEDLIeg,http://www.youtube.com/channel/UCZdAInQEp1tCYxQnGEDLIeg,0,,,-0.3597
563,Ugj-vgOkWDf8NXgCoAEC,2.0,2,2016-12-03 16:50:25,K1NGred,It is a little to much if you ask me. Harry Potter saga is much more realistic.,UCUgTtsZMaxfvrRmp-njn2bA,http://www.youtube.com/channel/UCUgTtsZMaxfvrRmp-njn2bA,0,,,0.0
564,Ugj-vgOkWDf8NXgCoAEC.8M1V6_VtLQe8M50REH9kKF,,0,2016-12-05 01:39:19,George Thomas,nice troll,UCTg4Nwq1coj5_rL26JHJ7Nw,http://www.youtube.com/channel/UCTg4Nwq1coj5_rL26JHJ7Nw,1,Ugj-vgOkWDf8NXgCoAEC,K1NGred,0.4215
565,Ugj-vgOkWDf8NXgCoAEC.8M1V6_VtLQe8M1aC9kGKBS,,1,2016-12-03 17:43:36,Paulyn Radam,josip orsolic imagic is not realistic either so...,UCfrIc8dg68faC9nZvzXZhiQ,http://www.youtube.com/channel/UCfrIc8dg68faC9nZvzXZhiQ,1,Ugj-vgOkWDf8NXgCoAEC,K1NGred,0.0
566,UghzjBWY5ceixHgCoAEC,0.0,0,2016-12-03 16:48:05,stuff and thangs,"watched this today, it was awesome!! dont watch anymore trailers, this spoils alot of the film. i went in not having watched any trailers, better that way.",UCpapAp1oDuM5Gh_-E7qTeBg,http://www.youtube.com/channel/UCpapAp1oDuM5Gh_-E7qTeBg,0,,,0.8217
567,UghihNDdzE4zUXgCoAEC,0.0,0,2016-12-03 15:17:33,Dee. E,"IT&#39;S JUST, YOU KNOW, WHEN YOU HEAR THE NEW VERSION OF HEDWIG&#39;S THEME AND YOU HIGHKEY START TO CRY AND SCREAM AND LAUGH AND CRY MORE CAUSE IT&#39;S SO EXCITING LIKE LORD JESUS I&#39;M OKAY PFFT WHAT SO NOT EXCITED AHAHAHAHAHAHAHAHAHAHA",UCL1vNfMAS88VVm32lo7j1zQ,http://www.youtube.com/channel/UCL1vNfMAS88VVm32lo7j1zQ,0,,,0.1424
568,UgjI0drWYV6JIHgCoAEC,0.0,0,2016-12-03 13:57:55,juned shaikh,Superb movie so amazing effects story direction are awesome i saw today only in 3d its worth watching!!,UCtLRsYl4w6sVwDYsYGNghHg,http://www.youtube.com/channel/UCtLRsYl4w6sVwDYsYGNghHg,0,,,0.9411
569,UggKKu-_AFMs53gCoAEC,0.0,1,2016-12-03 12:51:23,Boris Belkin,"Guys, what does he say here: <a href=""http://www.youtube.com/watch?v=Vso5o11LuGU&amp;t=1m37s"">1:37</a><br />Please, help me",UC4zVTTJeS6-p8YghKs_shkg,http://www.youtube.com/channel/UC4zVTTJeS6-p8YghKs_shkg,0,,,0.4019
570,UgiW-CuoC0D9dHgCoAEC,0.0,0,2016-12-03 11:53:17,Ryan Santosa,Harry Potter S2,UCfCh8jDr0AQy3zV-Pl5PrUw,http://www.youtube.com/channel/UCfCh8jDr0AQy3zV-Pl5PrUw,0,,,0.0
571,Ugj-3TFzCUzpK3gCoAEC,0.0,0,2016-12-03 10:53:18,Snehaha1,Is there a book of this?,UCiEhj1qFZtIdh9s7zuOYX1A,http://www.youtube.com/channel/UCiEhj1qFZtIdh9s7zuOYX1A,0,,,0.0
572,UggZLDfX_oyv5XgCoAEC,1.0,1,2016-12-03 09:05:09,Maddie,That Hedwigs theme in the end gave me goosebumps,UCXpw1J8V_QziUY-4RtgpNgQ,http://www.youtube.com/channel/UCXpw1J8V_QziUY-4RtgpNgQ,0,,,0.0
573,UggZLDfX_oyv5XgCoAEC.8M0ert1UzH58M1_YyRvSmL,,0,2016-12-03 17:37:59,Alyssa M,Ikr! It's just like ....*chills chills and more chills due to awesomeness*,UC5pUwPkDNL4v9rbTNccebsA,http://www.youtube.com/channel/UC5pUwPkDNL4v9rbTNccebsA,1,UggZLDfX_oyv5XgCoAEC,Maddie,0.4199
574,UggF8HoQCTtzSHgCoAEC,0.0,1,2016-12-03 06:21:12,mauwiepaws,"i am so happy i decided not to watch any trailers of this movie before i saw it in theaters. i think this gives away wayyy to much. <br /><br />btw, saw it. it was amazing :D loved. it.",UCb8efFF8YUABDF44YFLWgcw,http://www.youtube.com/channel/UCb8efFF8YUABDF44YFLWgcw,0,,,0.9495
575,Ugi1mhOHf4hDVXgCoAEC,0.0,0,2016-12-03 05:18:01,Kemal Agafonov,Tek kelimeyle Harika!!!!Uzun zamandır bekliyordum...,UC3l2H5664_7G40xrDnZhfCQ,http://www.youtube.com/channel/UC3l2H5664_7G40xrDnZhfCQ,0,,,0.0
576,Ugjw-j03TRs-8ngCoAEC,0.0,0,2016-12-03 04:39:29,coyohti bluejean,Why does every single male in this sound like he needs a cough sweet at some point?,UCen_iKWDwtAY6uGizyt8_PQ,http://www.youtube.com/channel/UCen_iKWDwtAY6uGizyt8_PQ,0,,,0.6705
577,UggoojkvKoI-rngCoAEC,2.0,0,2016-12-03 02:54:23,spaghetti,How is this movie is it nice?...,UCAyPUUops2UbrQRNHkVQ8xg,http://www.youtube.com/channel/UCAyPUUops2UbrQRNHkVQ8xg,0,,,0.0
578,UggoojkvKoI-rngCoAEC.8M0-RJ-73Q98M58JmbI9Ql,,2,2016-12-05 02:48:12,spaghetti,DanZA 74 Yes it is a good movie I just watched it yesterday....😊😊,UCAyPUUops2UbrQRNHkVQ8xg,http://www.youtube.com/channel/UCAyPUUops2UbrQRNHkVQ8xg,1,UggoojkvKoI-rngCoAEC,spaghetti,0.6808
579,UggoojkvKoI-rngCoAEC.8M0-RJ-73Q98M4AtDuBh-l,,2,2016-12-04 17:51:25,DanZA 74,"yes, very.",UCNdrfgSMtcOJ3EKiqZ8vUnA,http://www.youtube.com/channel/UCNdrfgSMtcOJ3EKiqZ8vUnA,1,UggoojkvKoI-rngCoAEC,spaghetti,0.4019
580,UgirwbRedxF1lngCoAEC,0.0,1,2016-12-02 23:31:56,BingoBling - Minecraft and more!,I like pie,UCEqNWOhNUN_Bnbh5FBXEPbw,http://www.youtube.com/channel/UCEqNWOhNUN_Bnbh5FBXEPbw,0,,,0.3612
581,Ugi0JqSwQtzmZXgCoAEC,0.0,0,2016-12-02 21:18:38,Jesús Arroyo,great action and welll done,UCmjiD-e1aiQfHM7FnqNtuvw,http://www.youtube.com/channel/UCmjiD-e1aiQfHM7FnqNtuvw,0,,,0.6249
582,UgiMDw-o3NNRTngCoAEC,0.0,0,2016-12-02 21:18:01,Jesús Arroyo,awesome,UCmjiD-e1aiQfHM7FnqNtuvw,http://www.youtube.com/channel/UCmjiD-e1aiQfHM7FnqNtuvw,0,,,0.6249
583,UggCSYCmsoBaWngCoAEC,0.0,18,2016-12-02 21:01:26,Remus,Great movie. :D,UCnZ00lVphAqZ11vJUL5ImNQ,http://www.youtube.com/channel/UCnZ00lVphAqZ11vJUL5ImNQ,0,,,0.8455
584,UgjlxVlcIlBkXngCoAEC,2.0,39,2016-12-02 15:33:16,multifandom,I WATCHED IT AND IT&#39;S AMAZING OMGGGGGGGG,UCep1RtkgAxX1j9cYgpScrSA,http://www.youtube.com/channel/UCep1RtkgAxX1j9cYgpScrSA,0,,,0.5859
585,UgjlxVlcIlBkXngCoAEC.8LzmUbkEy-U8M2YjWIvLaS,,0,2016-12-04 02:41:19,hello someone,+Alyssa M definitely,UCIGPyUOh5BpzmwiJBS8jqLw,http://www.youtube.com/channel/UCIGPyUOh5BpzmwiJBS8jqLw,1,UgjlxVlcIlBkXngCoAEC,multifandom,0.4019
586,UgjlxVlcIlBkXngCoAEC.8LzmUbkEy-U8M-uRXY3HXJ,,10,2016-12-03 02:01:59,Alyssa M,Isn't it Fanstastic?????!,UC5pUwPkDNL4v9rbTNccebsA,http://www.youtube.com/channel/UC5pUwPkDNL4v9rbTNccebsA,1,UgjlxVlcIlBkXngCoAEC,multifandom,0.0
587,UggKbFj0YnaYjngCoAEC,0.0,0,2016-12-02 13:07:13,EZNatural,"<a href=""http://www.youtube.com/results?search_query=%23Parbat"">#Parbat</a> J Adhikari I want a sequel a more powerfull and crueller voldemort @Cayson Harper<br />Great! I actually delighted in being here today enjoying this video!",UCkq5POt8PPe30uOG2UCtjhw,http://www.youtube.com/channel/UCkq5POt8PPe30uOG2UCtjhw,0,,,0.6021
588,UgjFhITG0Yy9AHgCoAEC,0.0,1,2016-12-02 10:15:32,Cakrawala Jagad Semesta,harry potter&#39;s melody in the end of it,UCWg96A-te2T5brmphqxBn5Q,http://www.youtube.com/channel/UCWg96A-te2T5brmphqxBn5Q,0,,,0.0
589,UgjPVT4K9ASirngCoAEC,0.0,0,2016-12-02 09:40:47,the18Ting,omg almost wanna cry when that familiar music appears at the end~ Such a pity I can&#39;t watch it in theatre T_T why can&#39;t have one more month?,UCokaytY0nGd3MYQT2pNuwkQ,http://www.youtube.com/channel/UCokaytY0nGd3MYQT2pNuwkQ,0,,,-0.6151
590,UgiuxGD2ZpfxDHgCoAEC,0.0,0,2016-12-02 06:16:02,Roxys Gaming,The movie was amazing,UCOYnKgybu8bXAITLaCJqY7Q,http://www.youtube.com/channel/UCOYnKgybu8bXAITLaCJqY7Q,0,,,0.5859
591,UggTQjtw1qXdFXgCoAEC,0.0,0,2016-12-02 05:43:33,geogiasucks,fantastic movie and I&#39;d find it...,UChvCqrpNMUVllRDTw_OtUWQ,http://www.youtube.com/channel/UChvCqrpNMUVllRDTw_OtUWQ,0,,,0.5574
592,UgjrdGmXQdNjLHgCoAEC,0.0,0,2016-12-02 02:38:14,aristides s,I want a sequel a more powerfull and crueller voldemort,UCzNOeAPCV3k3qgXZEMU1f1A,http://www.youtube.com/channel/UCzNOeAPCV3k3qgXZEMU1f1A,0,,,-0.5209
593,Ugg-4Qqd1HAOingCoAEC,0.0,0,2016-12-02 01:34:48,Cyrus Castrodes,lol i seen this movie<br />not good and hype hmm<br />i will rate it 7.5/10,UC_OkS0ZzGOxlfCtcqbNp_uw,http://www.youtube.com/channel/UC_OkS0ZzGOxlfCtcqbNp_uw,0,,,0.6908
594,Ugjs_QgI-bOutXgCoAEC,0.0,0,2016-12-01 21:50:15,M.O Records,joe weller,UCm5F_Qi15cZHCDw2SpefZSg,http://www.youtube.com/channel/UCm5F_Qi15cZHCDw2SpefZSg,0,,,0.0
595,UgjKbn-6lmsOk3gCoAEC,0.0,1,2016-12-01 21:31:26,Amina A,Trailer is better than the film,UCsSqgiorbT0AniF_MMl1iTg,http://www.youtube.com/channel/UCsSqgiorbT0AniF_MMl1iTg,0,,,0.4404
596,UghYP7y6Ho5GsngCoAEC,0.0,0,2016-12-01 21:29:42,Nicholas Righetti,looks like harry potter,UCROctzUlfruutbyR9bBXMaw,http://www.youtube.com/channel/UCROctzUlfruutbyR9bBXMaw,0,,,0.3612
597,Uggv3gz2PxaHQXgCoAEC,0.0,0,2016-12-01 19:34:52,Grimlock Skeleton,It was AWESOME!,UCbD5JzLpdU8j5woJPNTg8ng,http://www.youtube.com/channel/UCbD5JzLpdU8j5woJPNTg8ng,0,,,0.729
598,UggtCpxySXO7A3gCoAEC,0.0,0,2016-12-01 18:52:08,Andre Prawardana,Percival Graves played by Collin Farrell is Gellert Grindelwald. <br /><br />Spoiler......,UCfprnbNJ7rxg4R5eai71uMw,http://www.youtube.com/channel/UCfprnbNJ7rxg4R5eai71uMw,0,,,0.0516
599,UgjlBWzHmePd-3gCoAEC,0.0,5,2016-12-01 17:37:10,Tanuja Sharma,Saw this movie yesterday. So brilliant. Loved it 👌❤,UCtT-jAiPVfqfDDWdlpInkkw,http://www.youtube.com/channel/UCtT-jAiPVfqfDDWdlpInkkw,0,,,0.8508
600,UggAEguVtL55pXgCoAEC,0.0,1,2016-12-01 15:47:07,William Sheakspeare,J. K. Rowling stole my childhood and im lettin it to this again,UCsXAxhGx_ahMKHURwmXokhQ,http://www.youtube.com/channel/UCsXAxhGx_ahMKHURwmXokhQ,0,,,0.0
601,UghCcjg9xiONbXgCoAEC,0.0,0,2016-12-01 14:11:55,IMMORTAL SHOW,fukin love jk,UCzAzFzbu0EfhM_rY7pHqdQg,http://www.youtube.com/channel/UCzAzFzbu0EfhM_rY7pHqdQg,0,,,0.7269
602,UgghuYM2tkwnTXgCoAEC,0.0,1,2016-12-01 12:56:57,The Property Of Puns,I loved it so much,UCe9JYlSCOagzNbB7mR9n0JA,http://www.youtube.com/channel/UCe9JYlSCOagzNbB7mR9n0JA,0,,,0.5994
603,UggGAwx3BHdWQHgCoAEC,3.0,4,2016-12-01 09:07:35,Nick B,Of fucking course it gets Americanised 😷,UCbRe0RqbA6W_EW4ET4K0l2g,http://www.youtube.com/channel/UCbRe0RqbA6W_EW4ET4K0l2g,0,,,0.0
604,UggGAwx3BHdWQHgCoAEC.8LwWYxaSgl-8MX5eSn4HO5,,1,2016-12-15 23:23:41,genisveil,"sick of what? lol the UK and the US will always be connected, hogwarts and the american wizarding school will most likely have some importance connecting the american wizards, Tina and Queenie to Newt and Dumbledore. Get over it.",UCg65NT1Tu6twZfn5Jp6KISA,http://www.youtube.com/channel/UCg65NT1Tu6twZfn5Jp6KISA,1,UggGAwx3BHdWQHgCoAEC,Nick B,0.25
605,UggGAwx3BHdWQHgCoAEC.8LwWYxaSgl-8LyAJSuO_Ic,,1,2016-12-02 00:31:43,Chi,Cayson Harper it's pretty good despite that. It goes to show that the Wizarding world is a much bigger place outside of Scotland and UK.,UC0Xyw98qGxMPmE8IaIQqR2Q,http://www.youtube.com/channel/UC0Xyw98qGxMPmE8IaIQqR2Q,1,UggGAwx3BHdWQHgCoAEC,Nick B,0.7269
606,UggGAwx3BHdWQHgCoAEC.8LwWYxaSgl-8LxfuuDFX7m,,1,2016-12-01 19:57:20,Jessica Wong,Cayson Harper ikr sick of it,UC4RIFgnjnlceuaBmeyXJbsQ,http://www.youtube.com/channel/UC4RIFgnjnlceuaBmeyXJbsQ,1,UggGAwx3BHdWQHgCoAEC,Nick B,-0.5106
607,UghJx95cn8t693gCoAEC,0.0,0,2016-12-01 03:49:33,Jed Enerio,Looks really good,UCxrEVvTCMkuHI9Ba4fK1HQg,http://www.youtube.com/channel/UCxrEVvTCMkuHI9Ba4fK1HQg,0,,,0.4927
608,UgiMZ1qt_5BHTXgCoAEC,8.0,192,2016-11-30 23:39:00,okay lorimae,i totally did not watch fantastic beasts and where to find them yesterday. i am totally not obsessing eddie redmayne. i totally did not search up his name on google to find some information about him. i totally did not binge watch all his interviews on youtube the past few hours. i&#39;m totally not watching all the trailers of the movies he&#39;s been in just to see is face and hear is voice. i&#39;m totally not watching him on ellen playing heads up and replaying it all over again. i&#39;m totally not watching this trailer right now. i&#39;m totally not obsessed pshhh whatt,UCzJuA6XUjSvOWiStp2HSVPQ,http://www.youtube.com/channel/UCzJuA6XUjSvOWiStp2HSVPQ,0,,,0.2469
609,UgiMZ1qt_5BHTXgCoAEC.8LvVUUSltiI8dp9GqYt_hA,,1,2018-03-15 18:25:56,Bitter Sweet Hufflepuff,"erm ya sure , I totally believe you",UCxe0aAHacKuw5ektEnbPdSQ,http://www.youtube.com/channel/UCxe0aAHacKuw5ektEnbPdSQ,1,UgiMZ1qt_5BHTXgCoAEC,okay lorimae,0.3182
610,UgiMZ1qt_5BHTXgCoAEC.8LvVUUSltiI8OPsZ3awXXm,,0,2017-01-31 21:08:35,okay lorimae,Tanya Ortega agreed.,UCzJuA6XUjSvOWiStp2HSVPQ,http://www.youtube.com/channel/UCzJuA6XUjSvOWiStp2HSVPQ,1,UgiMZ1qt_5BHTXgCoAEC,okay lorimae,0.2732
611,UgiMZ1qt_5BHTXgCoAEC.8LvVUUSltiI8OPVWTG87If,,0,2017-01-31 17:38:31,Tanya Ortega,okay lorimae and you are totally a loser,UCHbB2UqDbRnUISSO_wFnTfQ,http://www.youtube.com/channel/UCHbB2UqDbRnUISSO_wFnTfQ,1,UgiMZ1qt_5BHTXgCoAEC,okay lorimae,-0.4201
612,UgiMZ1qt_5BHTXgCoAEC.8LvVUUSltiI8NnRpzDNUzp,,5,2017-01-16 13:35:59,Lara,just a nobody I totally don't feel you because I totally didn't do the same nooo,UC5okikhSCI-SXwdWCJyTUtg,http://www.youtube.com/channel/UC5okikhSCI-SXwdWCJyTUtg,1,UgiMZ1qt_5BHTXgCoAEC,okay lorimae,0.0
613,UgiMZ1qt_5BHTXgCoAEC.8LvVUUSltiI8NKHoRHS77B,,4,2017-01-04 20:31:10,okay lorimae,nooria hosein of course i saw that ! at the beginning he was acting so cute and innocent and i was just screaming into my pillow LOL,UCzJuA6XUjSvOWiStp2HSVPQ,http://www.youtube.com/channel/UCzJuA6XUjSvOWiStp2HSVPQ,1,UgiMZ1qt_5BHTXgCoAEC,okay lorimae,0.8296
614,UgiMZ1qt_5BHTXgCoAEC.8LvVUUSltiI8NJx1Q1PPcs,,0,2017-01-04 17:20:50,nooria hosein,You should totally watch his interviews on Graham Norton where he makes a dating profile video. You'll just die squealing!,UCC2M1Dt4nvkWXGVt6a7ieKQ,http://www.youtube.com/channel/UCC2M1Dt4nvkWXGVt6a7ieKQ,1,UgiMZ1qt_5BHTXgCoAEC,okay lorimae,-0.636
615,UgiMZ1qt_5BHTXgCoAEC.8LvVUUSltiI8NCgGs5I_CF,,0,2017-01-01 21:39:43,blackham7,I am totally not gonna kill myself.,UC7Ff_nreSPnIWqbvEFRUshQ,http://www.youtube.com/channel/UC7Ff_nreSPnIWqbvEFRUshQ,1,UgiMZ1qt_5BHTXgCoAEC,okay lorimae,0.6126
616,UgiMZ1qt_5BHTXgCoAEC.8LvVUUSltiI8LxM54-iFIa,,21,2016-12-01 16:55:22,Anna Martin,just a nobody I am totally not in exactly the same position as you. I am totally not about to go search him up on the ellen show. I am totally not going to beg for the Fantastic Beasts book for Christmas. And I am definitely not going to create an Eddie Redmane shrine in my room.,UCLeubaBbRyZjGPs_EVGyZzA,http://www.youtube.com/channel/UCLeubaBbRyZjGPs_EVGyZzA,1,UgiMZ1qt_5BHTXgCoAEC,okay lorimae,0.669
